Seed,UE,X,Y,Z,Distance,AvgCQI,CC1,CC2,CC3,CC4,CC5,CQI_CC1,CQI_CC2,CQI_CC3,CQI_CC4,CQI_CC5,Thr_CC1_Mbps,Thr_CC2_Mbps,Thr_CC3_Mbps,Thr_CC4_Mbps,Thr_CC5_Mbps,TotalThr_Mbps
101,6,100.169058790823,148.295370346229,1.5,181.211498545662,10.6,1,0,1,1,0,11,7,12,13,10,16.016,0,0.574,0,0,16.59
101,7,-57.9101340983287,6.19961900549008,1.5,64.8403339527153,15,1,0,1,1,0,15,15,15,15,15,3.738,0,0,5.754,0,9.492
101,8,118.083923905019,23.6368606426251,1.5,123.752835385074,13.2,1,0,1,1,0,11,15,15,15,10,0.49,0,0,0,0,0.49
101,9,66.4631585304914,70.4457174808146,1.5,100.956428984171,13.8,1,0,1,1,0,12,15,15,12,15,0.644,0,0,5.656,0,6.3
101,10,-93.018313738561,12.5885316688781,1.5,98.0975423766758,13,1,0,1,1,0,15,13,9,15,13,6.426,0,0,2.8,0,9.226
101,11,16.2682773374361,123.946067302731,1.5,128.216747920624,10.2,1,0,1,1,0,10,6,15,10,10,0.588,0,0,6.048,0,6.636
101,12,-44.3604137920158,92.3760452963751,1.5,106.364609040775,12,1,0,1,1,0,13,12,13,7,15,0.574,0,11.536,0.42,0,12.53
101,13,-95.4322792019764,-29.1006507918638,1.5,103.761350175265,13.2,1,0,1,1,0,15,13,12,11,15,3.64,0,0,2.786,0,6.426
101,14,85.6805285593076,-42.8326971537636,1.5,99.9401967161781,14.2,1,0,1,1,0,15,15,15,15,11,0.504,0,0,5.852,0,6.356
101,15,139.644966723591,135.863014413262,1.5,196.905371731426,7,1,0,1,1,0,5,7,11,1,11,5.236,0,12.432,0,0,17.668
101,16,-80.2939014555718,-46.910526632232,1.5,97.2623160318035,13.2,1,0,1,1,0,15,15,8,13,15,0.574,0,0,9.226,0,9.8
101,17,-124.931569900997,109.529944895498,1.5,168.573295591973,9.4,1,0,1,1,0,8,8,11,12,8,0.42,0,0,5.586,0,6.006
101,18,31.0645266873656,99.0833136596391,1.5,107.678957387618,13.8,1,0,1,1,0,15,14,13,12,15,0.588,0,0,0,0,0.588
101,19,68.6978271862853,11.4484347742672,1.5,75.250967561204,14.2,1,0,1,1,0,15,15,14,15,12,0.448,0,0,0,0,0.448
101,20,-67.1283514508212,126.740811770167,1.5,146.224823257427,12.8,1,0,1,1,0,14,13,10,12,15,3.822,0,0,8.414,0,12.236
